topic_0	topic_1	topic_2	topic_3
0.22461404	0.24005468	0.27002847	0.26530275
0.018112773	0.8257172	0.022014398	0.1341556
0.92150486	0.024448797	0.027223468	0.026822925
0.012055641	0.9591254	0.014538401	0.0142805455
0.0026464073	0.0028409024	0.9913493	0.0031634253
0.9477441	0.016189553	0.018158514	0.017907906
0.98770154	0.0038102753	0.004272145	0.004216053
0.06378078	0.06882997	0.07773146	0.7896578
0.026100509	0.028050361	0.031300068	0.91454905
0.016583364	0.017646061	0.02016807	0.9456025
0.03695684	0.87431926	0.04443875	0.04428514
0.020332996	0.021772735	0.024378441	0.93351585
0.77750236	0.06806522	0.07748142	0.07695105
0.016341388	0.081342354	0.019899964	0.8824163
0.006872755	0.0074545206	0.008315693	0.97735703
0.9750904	0.0077089616	0.008642585	0.008558019
0.008954488	0.009584576	0.010828125	0.97063285
0.036718592	0.03942397	0.04427354	0.8795839
0.008121929	0.008741808	0.011620088	0.9715162
0.53076184	0.4203036	0.02447224	0.024462363
0.020337474	0.66898197	0.024373269	0.2863073
0.03723784	0.87148255	0.046119545	0.045160048
0.04658232	0.049654197	0.8482943	0.05546913
0.037048694	0.87329274	0.04459606	0.04506243
0.04703637	0.05017588	0.05690181	0.84588593
0.9077606	0.028539289	0.032168694	0.031531427
0.5561472	0.38923857	0.027616397	0.026997859
0.004969678	0.44157502	0.54752725	0.005928059
0.004045879	0.0043775863	0.98666465	0.0049118637
0.65575725	0.10622896	0.12067272	0.117341064
0.006375771	0.97823	0.0076958765	0.0076983045
0.003193515	0.0034006836	0.82498944	0.16841637
0.03710245	0.03999214	0.044416934	0.87848854
0.014004735	0.9527168	0.016727004	0.016551415
0.046568725	0.83908784	0.056214448	0.05812898
0.10042149	0.106378995	0.11979654	0.67340297
0.77999836	0.06792615	0.077037536	0.07503788
0.09899847	0.105468355	0.6774106	0.11812259
0.9417555	0.017832179	0.020277774	0.02013457
0.020067072	0.021808833	0.024417873	0.9337062
0.0017935229	0.0019126541	0.9941588	0.0021350044
0.03064045	0.8948479	0.0376013	0.036910333
0.0029203058	0.0031329235	0.99044025	0.0035065098
0.009959348	0.965763	0.012220043	0.012057569
0.3427363	0.033059034	0.03717147	0.5870332
0.025956903	0.90980685	0.033222545	0.031013647
0.015258622	0.0161939	0.018208342	0.95033914
0.65018415	0.106025666	0.12428409	0.11950608
0.8574103	0.113895126	0.0144115	0.014283083
0.0006538656	0.96466184	0.033899873	0.00078445964
0.0071477345	0.11772644	0.866599	0.008526807
0.22461404	0.24005468	0.27002847	0.26530275
0.008974079	0.009610591	0.010927525	0.9704878
0.20201395	0.73485965	0.03172735	0.03139902
0.8933871	0.033003442	0.0371361	0.036473427
0.008520438	0.97115123	0.010217795	0.010110588
0.022934763	0.6726855	0.27709636	0.027283374
0.020286346	0.02161347	0.2031659	0.75493425
0.009964483	0.96572614	0.012170793	0.012138542
0.836733	0.05032751	0.056963973	0.055975497
0.01828624	0.9380701	0.02200613	0.021637443
0.013981158	0.95205134	0.017089877	0.016877636
0.06366997	0.43335518	0.07778299	0.42519188
0.86548185	0.041251976	0.044918835	0.048347346
0.005929373	0.0063493922	0.98067	0.007051257
0.0008362399	0.0008882909	0.99727315	0.0010023395
0.026293607	0.91100293	0.031684607	0.03101884
0.77999145	0.0679282	0.07704228	0.07503807
0.020182708	0.9303106	0.024816802	0.024689907
0.03745325	0.87327	0.044843644	0.044433154
0.020183794	0.9309106	0.02431819	0.024587447
0.9086731	0.02835876	0.031494867	0.03147326
0.013886509	0.9522835	0.01681708	0.017012866
0.0011370528	0.001217901	0.99628764	0.0013573957
0.03739209	0.87287813	0.045129735	0.044600025
0.4874998	0.011282678	0.012770131	0.48844737
0.0068783876	0.76317847	0.22157243	0.008370727
0.006887152	0.9464819	0.038414866	0.008216119
0.015018501	0.94886357	0.018141586	0.017976362
0.04678793	0.84083545	0.05622126	0.056155395
0.06373087	0.4028205	0.07760356	0.45584512
0.008190261	0.008718411	0.7366559	0.24643542
0.0015697903	0.0016775944	0.994868	0.001884643
0.0029154299	0.0031082365	0.99049747	0.0034788523
0.06359915	0.07025911	0.076558374	0.7895834
0.09868806	0.10774271	0.118870795	0.6746985
0.14881778	0.013961884	0.015698371	0.821522
0.0139367515	0.9524231	0.017065257	0.016574932
0.3182413	0.6709942	0.0054415814	0.005322882
0.34849778	0.032758426	0.03709972	0.581644
0.015102708	0.016174844	0.018165555	0.9505569
0.03702665	0.039865807	0.045538515	0.877569
0.037098844	0.03962616	0.044920232	0.8783548
0.018075075	0.9381365	0.02176975	0.022018716
0.22461404	0.24005468	0.27002847	0.26530275
0.016613211	0.42544857	0.5378559	0.020082282
0.013899137	0.9527158	0.01670622	0.01667884
0.04643253	0.04985401	0.055990215	0.84772325
0.06328031	0.7841296	0.076729804	0.07586034
0.65575296	0.1062297	0.12067604	0.11734127
0.83857906	0.049938995	0.056378845	0.05510308
0.64973503	0.10744458	0.12276673	0.120053634
0.65343887	0.10837642	0.11973429	0.11845045
0.65515554	0.10708855	0.11925126	0.11850463
0.01198187	0.9591928	0.014541349	0.01428396
0.22461404	0.24005468	0.27002847	0.26530275
0.013792035	0.95288604	0.016687958	0.016634004
0.016342876	0.94412714	0.019910846	0.019619172
0.09942498	0.106286354	0.12297694	0.67131174
0.005550676	0.6744278	0.31339717	0.0066243107
0.6557543	0.10622955	0.12067486	0.11734126
0.6557465	0.106230564	0.12068129	0.117341615
0.018054007	0.57674545	0.3829245	0.022276055
0.00852719	0.7357715	0.010334516	0.24536683
0.86962074	0.039920148	0.04584481	0.044614375
0.89258754	0.032897454	0.037297275	0.03721775
0.020278562	0.02156895	0.9339147	0.024237769
0.9087055	0.028333789	0.03154889	0.03141187
0.011194274	0.5165108	0.01394891	0.45834607
0.098670326	0.6638199	0.12029154	0.11721825
0.22461404	0.24005468	0.27002847	0.26530275
0.036879223	0.039700672	0.044855196	0.8785649
0.063494965	0.782272	0.07783894	0.07639411
0.046977043	0.05097386	0.056818202	0.84523094
0.65638286	0.1067252	0.1197304	0.11716158
0.031137325	0.033095174	0.037836663	0.8979308
0.022916265	0.024578236	0.028400859	0.92410463
0.9583456	0.012869417	0.014472196	0.014312818
0.016400933	0.67668515	0.28733602	0.019577822
0.0013861452	0.0014801983	0.9954753	0.0016584133
0.06334827	0.068190075	0.07626916	0.79219246
0.046933163	0.83802533	0.05644825	0.05859326
0.036712907	0.45548525	0.04445792	0.4633439
0.030483272	0.03289823	0.5530472	0.38357133
0.011223855	0.29714882	0.013561457	0.6780659
0.8343613	0.050580498	0.05753975	0.057518426
0.026016047	0.028308846	0.03137605	0.9142991
0.030582648	0.03276848	0.03704136	0.89960754
0.001657855	0.0017748238	0.9945913	0.0019760153
0.71696585	0.19466919	0.04454273	0.043822255
0.0631356	0.067803025	0.07614305	0.7929183
0.037321206	0.8735543	0.04519635	0.043928206
0.22461404	0.24005468	0.27002847	0.26530275
0.21525764	0.34311342	0.018223373	0.4234056
0.098688476	0.10785222	0.118871756	0.67458755
0.94244796	0.01767264	0.020167956	0.019711463
0.04660351	0.84174156	0.056350544	0.055304386
0.7755716	0.06850626	0.07932895	0.07659319
0.9648057	0.010770939	0.0124269705	0.011996412
0.022881955	0.92248803	0.02740004	0.027229996
0.01197274	0.9594389	0.014370343	0.01421797
0.046602316	0.049840365	0.058110896	0.8454464
0.69403297	0.024532553	0.25425583	0.027178656
0.013836122	0.01506436	0.017200582	0.9538989
0.063958384	0.7819908	0.07794869	0.07610209
0.14944941	0.83634233	0.0071441485	0.0070641143
0.872451	0.03958761	0.044418603	0.043542746
0.26841474	0.0006404617	0.6833174	0.04762733
0.026432293	0.028333098	0.031995326	0.9132393
0.013871814	0.95187545	0.017168278	0.01708446
0.064476274	0.06930457	0.07650267	0.7897165
0.008124882	0.972013	0.01011392	0.00974821
0.0025759318	0.002751204	0.122839116	0.8718337
