topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19
0.005860952	0.0057057636	0.005818556	0.8876067	0.0062030316	0.006389253	0.0061843074	0.0058521647	0.0058998982	0.0062162806	0.0056852195	0.005860316	0.0057271197	0.006025095	0.0059901266	0.00583432	0.0057886085	0.00583048	0.005794493	0.0057273707
0.0058609517	0.005705763	0.0058185556	0.006094026	0.006203031	0.006389253	0.006184307	0.0058521647	0.005899898	0.00621628	0.005685219	0.0058603156	0.0057271193	0.0060250945	0.88750273	0.0058343196	0.005788608	0.0058304793	0.0057944926	0.0057273703
0.0118098045	0.0114971	0.011724377	0.012279448	0.012499094	0.012874329	0.012461365	0.011792098	0.0118882805	0.01252579	0.0114557035	0.011808523	0.011540133	0.012140552	0.7733183	0.011756142	0.011664032	0.011748403	0.01167589	0.011540638
0.015825534	0.0154065	0.015711058	0.016454872	0.016749205	0.017252034	0.016698645	0.015801806	0.015930694	0.016784979	0.015351027	0.015823815	0.015464164	0.016268745	0.016174326	0.015753623	0.015630193	0.015743254	0.015646083	0.6955294
0.015825547	0.015406512	0.015711071	0.016454885	0.016749218	0.017252048	0.01669866	0.015801819	0.015930707	0.016784992	0.015351039	0.015823828	0.015464176	0.01626876	0.016174339	0.015753636	0.015630206	0.015743267	0.015646096	0.69552916
0.0025941434	0.0025254546	0.0025753784	0.0026973053	0.002745553	0.002827977	0.0027372653	0.002590254	0.0026113815	0.28699282	0.0025163617	0.002593862	0.0025349073	0.0026667954	0.66596574	0.0025823556	0.002562123	0.002580656	0.0025647276	0.0025350184
0.0023339598	0.0022721603	0.0023170768	0.002426775	0.0024701834	0.002544341	0.002462727	0.0023304606	0.0023494689	0.43085653	0.0022639793	0.0023337065	0.0022806649	0.002399325	0.0023853998	0.0023233544	0.002305151	0.52675647	0.0023074944	0.0022807647
0.0067053647	0.0065278173	0.0066568605	0.8714137	0.0070967292	0.00730978	0.007075307	0.006695311	0.006749922	0.0071118865	0.0065043136	0.006704637	0.0065522506	0.006893156	0.0068531497	0.0066748955	0.006622598	0.006670502	0.0066293306	0.0065525374
0.011809821	0.011497116	0.011724393	0.012279465	0.3444751	0.012874348	0.012461382	0.011792115	0.4411602	0.012525808	0.01145572	0.011808539	0.011540148	0.012140568	0.012070107	0.0117561575	0.011664048	0.011748419	0.011675906	0.011540654
0.049464777	0.04815503	0.049106967	0.051431857	0.052351832	0.053923488	0.052193806	0.049390614	0.04979347	0.052463647	0.047981646	0.04945941	0.04833527	0.050850093	0.050554972	0.04924001	0.048854217	0.0492076	0.048903883	0.04833739
0.01582553	0.015406496	0.015711054	0.016454868	0.016749201	0.017252028	0.016698642	0.015801802	0.01593069	0.016784973	0.0153510235	0.015823811	0.015464161	0.016268741	0.016174322	0.01575362	0.01563019	0.6958079	0.01564608	0.015464839
