id	project_name	processed_title	processed_description	processed_labels	priority_id	type_id	status_name	topic_id	top_terms
13055213	IMPALA	writeslot codegenwriteslot handle escape null slot differently	set length slot negative length slot contain escape character caller writeslot pass slot escape character writeslot make sure set len argument positive set argument true slot default negative slot negative length contain escape character writeslot receive length slot positive null check successfully codegenwriteslot use irbuilder argument receive len negative pass datum escape character pass negative length directly irisnullstring irgenericisnullstring function expect negative length slot mark null slot check codegen enable get far buggy code null check mark invalid block null block null instead give error user invalid block case lead	['correctness']	3	1	Resolved	2	['null', 'int', 'add', 'default', 'time', 'true', 'value', 'log', 'string', 'partition']
13054823	IMPALA	test failure kuduscannodetest testlimitsareenforced row mismatch	failure far noformat noformat	['broken-build', 'kudu']	1	1	Resolved	5	['datum', 'limit', 'create', 'follow', 'hdfs', 'true', 'failure', 'false', 'impalad', 'kudu']
13315511	IMPALA	add support single disjunction	simple case simple rewrite predicate directly rewrite left outer join noformat select noformat transform noformat left outer join select distinct null noformat pattern appear tpc query	['tpcds']	3	7	Resolved	13	['join', 'row', 'memory', 'partition', 'need', 'column', 'kudu', 'src', 'inner', 'hdfs']
13579509	IMPALA	speedup icebergdeletebuilder	lot delete record icebergdeletebuilder bottleneck left join block build improvement significantly improve iceberg table scanning std vector growth need lot allocation memory copy insert position vector inefficient sort position vector parallelize especially case thread block build	['impala-iceberg']	3	4	Open	13	['join', 'row', 'memory', 'partition', 'need', 'column', 'kudu', 'src', 'inner', 'hdfs']
13232081	IMPALA	fail ascii codec encode character position ordinal	noformat info download jenkin workspace impala asf master exhaustive release impala toolchain attempt info download jenkin workspace impala asf master exhaustive release impala toolchain attempt info download jenkin workspace impala asf master exhaustive release impala toolchain attempt info download jenkin workspace impala asf master exhaustive release impala toolchain attempt info extract info extract info download jenkin workspace impala asf master exhaustive release impala toolchain snapshot attempt info extract info extracting traceback recent file jenkin workspace impala asf master exhaustive release repos impala bin line file jenkin workspace impala asf master exhaustive release repos impala bin line file jenkin workspace impala asf master exhaustive release repos impala bin line return args file multiprocesse line map return iterable file multiprocesse line raise unicodeencodeerror ascii codec encode character position ordinal noformat unfortunately original exception come add print backtrace	['flaky']	2	1	Resolved	6	['jenkin', 'join', 'user', 'return', 'result', 'common', 'set', 'limit', 'int', 'row']
13053963	IMPALA	kudu scanner expensive row column isnull check	kudu annotate column batch nullable today row column kudu batch scanner check slot null efficient store column bit kuduscanbatch indicate nullability column code status row rowbatch tuple tuple int const slotdescriptor info void slot row info continue int switch case code basic scan null check consume cpu cycle	['kudu', 'performance']	3	1	Resolved	16	['false', 'column', 'kudu', 'common', 'partition', 'add', 'like', 'find', 'need', 'memory']
13308213	IMPALA	fail test	consistently fail test code attributeerror testacidrowvalidation object attribute code	['broken-build']	1	1	Resolved	12	['src', 'include', 'jenkin', 'join', 'runtime', 'operator', 'value', 'int', 'service', 'scan']
13052798	IMPALA	memtracker hierarchy correctly handle large limit	memtracker limit fail expand expansion request come successfully potentially cause query fail consider follow contrive example process mem limit child query tracker currently limit tryconsume call buffer send expansion request llama normalize request configure normalize size round able use want query process limit code today current limit allocate size consume fail point query spill fail fail likely ask memory later limit try repeat process repeatedly request memory llama use likely eventually call tryconsume result query fail depend call tryconsume memory truly need continue execute	['llama', 'resource-management']	4	1	Resolved	10	['limit', 'memory', 'fragment', 'join', 'log', 'set', 'user', 'src', 'common', 'execute']
13133469	IMPALA	document incompatible change alias ordinal substitution	carefully document behavior sure incompatible change	['incompatibility']	1	20	Resolved	17	['insert', 'create', 'user', 'column', 'partition', 'row', 'string', 'message', 'hdfs', 'change']
13053454	IMPALA	impala incorrectly report authorizationexception actually ready accept request	impalad start wait initial metadata update statestore start accept user request wait state immediately startup impala report follow error response user request impala daemon ready accept user request status wait catalog update statestore code public impaladcatalog getcatalog throw analysisexception throw new impala daemon ready accept user request status wait catalog update statestore return code look like impala regress respect case incorrectly report authorizationexception instead reproduction local dev setup replace path username appropriately start impala sentry service code impala abehm impala src test resource sentry abehm impala src test resource sentry code create test role impala shell code create role grant table grant role group abehm code try query verify access add sleep catalogd delay initial metadata update example inside code private class policyreader implement runnable public void run synchronize try int catch interruptedexception code start impala sentry run command step run query authorizationexception impalad receive initial metadata update	['ramp-up', 'usability']	2	1	Resolved	17	['insert', 'create', 'user', 'column', 'partition', 'row', 'string', 'message', 'hdfs', 'change']
13511419	IMPALA	cardinality estimate union iceberg position delete plan double actual table cardinality	plan iceberg table position delete file include union operator take follow input lhs scan data file correspond delete file rhs anti join filter data file correspond delete file base content delete file planner cardinality estimate input union large row count table assume predicate scan planner simply sum union result cardinality estimate union twice size table example excerpt tpc query summary total row count table planner estimate union cardinality twice noformat operator host inst avg time max time rows est rows peak mem est peak mem detail union delete event hash join left anti join broadcast join build exchange broadcast exchange sender scan position position delete scan scan noformat planner account fact union scan subset table union cardinality great actual table size possible try estimate impact filtering anti join	['impala-iceberg']	3	1	Resolved	12	['src', 'include', 'jenkin', 'join', 'runtime', 'operator', 'value', 'int', 'service', 'scan']
13162631	IMPALA	impala unable read parquet decimal column low precision scale table metadata	similar relate different precision scale file metadata mismatch byte store datum lot case able convert decimal type fly high precision type noformat error file column invalid type length expecting len file noformat convenient allow read parquet file precision scale file convert precision scale table metadata loss precision	['decimal', 'parquet', 'ramp-up']	3	7	Resolved	5	['datum', 'limit', 'create', 'follow', 'hdfs', 'true', 'failure', 'false', 'impalad', 'kudu']
13481528	IMPALA	use iceberg api update table property iceberg table	compute stats update table level stat hms api replace hms table concurrent modification engine hive possible modification lose critical iceberg table table property point late snapshot inadvertently rewrite compute stats result data loss table level stat like numrow totalsize update iceberg table modification need update value compute stats column stat affect update different api apache impala src main java org apache impala service touch table property update statistic require update table property update iceberg api hivecatalog catalog hivecatalog need update table property hms api safe catalog depend hms table property reload hms table invoke consider case non iceberg table decrease possibility lose concurrent table update	['impala-iceberg']	3	1	Resolved	16	['false', 'column', 'kudu', 'common', 'partition', 'add', 'like', 'find', 'need', 'memory']
13230747	IMPALA	admit memory set backend descriptor coordinator nod	configure admission control dedicated coordinator daemon query pool memory limit fail admission rejection like follow noformat reject query pool request memory need node great memory available admission use query option indicate memory require trace code lead line suspect local tbackenddescriptor coordinator node set end default value issue go away instead	['admission-control', 'resource-management']	2	1	Resolved	10	['limit', 'memory', 'fragment', 'join', 'log', 'set', 'user', 'src', 'common', 'execute']
13054422	IMPALA	enable scan filtering sequence base scanner	properly fix issue disable scanner filtering avro etc file	['runtime-filters']	4	4	Closed	9	['set', 'kudu', 'thread', 'impalad', 'execute', 'scan', 'failure', 'crash', 'log', 'cause']
13053189	IMPALA	separate admission control config yarn llama config	today single pair file configure admission control impala llama yarn assume user want queue pool configuration need relax requirement order express thing like simple policy impala yarn fine grain pool impala admission control additionally business try find way fit admission control setting configuration format necessarily align feature want	['admission-control', 'resource-management']	2	1	Resolved	16	['false', 'column', 'kudu', 'common', 'partition', 'add', 'like', 'find', 'need', 'memory']
13054988	IMPALA	dcheck parquet scanner read file bad metadata	repro code start impala cluster parquet code dcheck code hdfs check fail code stack code abehm impala src exec hdfs abehm impala src exec hdfs scan node abehm impala src exec hdfs scan node abehm impala src runtime plan fragment abehm impala src runtime plan fragment abehm impala src service fragment exec abehm impala src service fragment abehm impala toolchain include boost bind operator abehm impala toolchain include boost bind operator abehm impala toolchain include boost bind abehm impala toolchain include boost function abehm impala toolchain include boost function code	['multithreading']	3	1	Resolved	8	['src', 'include', 'operator', 'runtime', 'service', 'function', 'fragment', 'int', 'plan', 'crash']
13053302	IMPALA	crash	query code use select order desc order null select distinct left join left join union select union select order desc order asc desc left join left join inner join code stack trace code sig sysdeps unix sysv linux lib jvm oracle jre lib server lib jvm oracle jre lib server lib jvm oracle jre lib server dev impala src runtime buffer tuple dev impala src exec analytic eval dev impala src exec sort dev impala src exec sort dev impala src exec analytic eval dev impala src runtime plan fragment dev impala src runtime plan fragment dev impala src service fragment exec dev impala src service fragment include boost bind operator include boost bind operator include boost bind include boost function include boost function const const dev impala src util operator void const const int include boost bind operator include boost bind run include boost thread detail lib linux gnu clone unix sysv linux clone code access machine loaded datum code ssh ssh cloudera impala proceed usual code	['crash', 'query_generator']	2	1	Resolved	8	['src', 'include', 'operator', 'runtime', 'service', 'function', 'fragment', 'int', 'plan', 'crash']
13051723	IMPALA	allow create avro table column definition allow compute stats work impala create avro table	try run compute stats table create column definition column come avro schema partition key fail follow error query compute stat mytable error analysisexception compute stats avro table mytable column definition match avro schema miss column definition correspond avro schema column thefirstcolumn type string position create table column definition result create feel somewhat related browse understand workaround propose error message thing propose comment browse documentation impala rely user run hive analyze table statement method gather statistic prove unreliable difficult use impala compute stats statement build ground improve reliability user friendliness have create table column definition hive metastore user friendly compute stats build ground column list schema partition use hive metastore create table case use workaround efficiently transfer partition new table update impala create table find column avro schema require update column schema evolve alter table change schema url possibly file hdfs change	['impala']	3	4	Resolved	17	['insert', 'create', 'user', 'column', 'partition', 'row', 'string', 'message', 'hdfs', 'change']
13439673	IMPALA	flaky	beeswax false text stacktrace assert elapse elapse	['flaky-test']	3	1	Resolved	16	['false', 'column', 'kudu', 'common', 'partition', 'add', 'like', 'find', 'need', 'memory']
13355148	IMPALA	impala write normalized path iceberg manifest	currently impala write double slash path datafile non partition iceberg table noformat test warehouse path normalize cause problem later	['impala-iceberg']	3	1	Resolved	17	['insert', 'create', 'user', 'column', 'partition', 'row', 'string', 'message', 'hdfs', 'change']
13054442	IMPALA	cause crash	weekend impala crash old aggs join job subsequent job succeed unfortunately core machine deprovisione happen infra place save core fix fail run backtrace noformat raise abort toolchain sun jre lib server toolchain sun jre lib server toolchain sun jre lib server const const jenkin workspace verify impala toolchain package build label package toolchain source gcc build unknown linux gnu include bit jenkin workspace impala umbrella build test impala toolchain include bit operator jenkin workspace impala umbrella build test impala toolchain include bit const const const jenkin workspace impala umbrella build test impala toolchain include bit const const const jenkin workspace impala umbrella build test impala toolchain include bit const jenkin workspace impala umbrella build test impala toolchain include bit const operator jenkin workspace impala umbrella build test impala toolchain include bit jenkin workspace impala umbrella build test repos impala src util runtime operator jenkin workspace impala umbrella build test repos impala src runtime jenkin workspace impala umbrella build test impala toolchain include bit jenkin workspace impala umbrella build test impala toolchain include bit jenkin workspace impala umbrella build test impala toolchain include bit jenkin workspace impala umbrella build test impala toolchain include bit jenkin workspace impala umbrella build test impala toolchain include bit jenkin workspace impala umbrella build test impala toolchain include bit struct jenkin workspace impala umbrella build test repos impala src util runtime jenkin workspace impala umbrella build test repos impala src runtime jenkin workspace impala umbrella build test repos impala src runtime jenkin workspace impala umbrella build test repos impala src service query exec jenkin workspace impala umbrella build test repos impala src service query exec jenkin workspace impala umbrella build test impala toolchain include boost bind operator jenkin workspace impala umbrella build test impala toolchain include boost bind operator jenkin workspace impala umbrella build test impala toolchain include boost bind jenkin workspace impala umbrella build test impala toolchain include boost function jenkin workspace impala umbrella build test impala toolchain include boost function jenkin workspace impala umbrella build test repos impala src util operator const void const const int jenkin workspace impala umbrella build test impala toolchain include boost bind const jenkin workspace impala umbrella build test impala toolchain include boost bind const jenkin workspace impala umbrella build test impala toolchain include boost thread detail clone noformat read console log failing test noformat false hbase noformat failure noformat false hbase hbase insert vector common result query user user common return user user common execute return user user beeswax execute handle user user beeswax beeswax beeswax return beeswax raise impalabeeswaxexception impalabeeswaxexception inner exception message errno connection reset peer capture stderr setup connect capture stderr execute use set false set set set set execute insert table insertalltypesagg select day month year execute select insertalltypesagg order limit execute insert table insertalltypesagg select false day month year execute select insertalltypesagg order limit execute insert table insertalltypesagg select insertalltypesagg limit execute insert table insertalltypesagg select false day month year limit noformat quick scan test code indicate execute happen actual query print execute presumably query list troublesome	['broken-build', 'crash']	1	1	Resolved	12	['src', 'include', 'jenkin', 'join', 'runtime', 'operator', 'value', 'int', 'service', 'scan']
13098202	IMPALA	query outer leave join miss result row	combine outer join left join left join predicate treat general clause lead missing row minimal working example code sql create table int int create table int int create table int int insert value insert value insert value result return expect select outer join leave join row return clause clause select outer join leave join row return column affect select outer join leave join remove outer join lead expect result select left join code run exact sql postgresql column affect left join condition number row change far understand expected behaviour	['correctness']	1	1	Resolved	6	['jenkin', 'join', 'user', 'return', 'result', 'common', 'set', 'limit', 'int', 'row']
13055208	IMPALA	kudu require replication factor odd test break	test late kudu build impala toolchain discover kudu require replication factor odd need fix test set check catalog handling necessary code test range partitioning overlap partition create table int string valf float vali bigint primary key distribute range partition value message impalaruntimeexception error create kudu table cause nonrecoverableexception illegal replication factor replication factor odd code test native toolchain build	['kudu']	1	1	Resolved	17	['insert', 'create', 'user', 'column', 'partition', 'row', 'string', 'message', 'hdfs', 'change']
13196687	IMPALA	crash repeat construct string	noformat select noformat noformat void lib jvm openjdk jre lib server lib jvm openjdk jre lib server lib jvm openjdk jre lib server linux gnu src exprs string function src exprs scalar src exprs scalar src exprs scalar expr src exprs scalar expr src service noformat	['crash']	2	1	Resolved	8	['src', 'include', 'operator', 'runtime', 'service', 'function', 'fragment', 'int', 'plan', 'crash']
13051565	IMPALA	impala cause datanode storm	morning get datanode storm suddenly impala start read block datanode running query restart impala service storm stop networking storm start screenshot affected datanode log entry code previous host log level time source message info апрель clienttrace src d byte cliid offset srvid blockid duration view log file info апрель clienttrace src d blockid srvid success true view log file info апрель clienttrace src d blockid srvid success true view log file info апрель clienttrace src d byte cliid offset srvid blockid duration view log file info апрель clienttrace src d byte cliid offset srvid blockid duration view log file info апрель clienttrace src d blockid srvid success true view log file info апрель clienttrace src d byte cliid offset srvid blockid duration view log file info апрель clienttrace src d byte cliid offset srvid blockid duration view log file info апрель clienttrace src d byte cliid offset srvid blockid duration view log file code view log file code info src d byte cliid offset srvid blockid duration info src d blockid srvid success true info src d byte cliid offset srvid blockid duration code d host impala process nestat	['impala']	3	1	Resolved	10	['limit', 'memory', 'fragment', 'join', 'log', 'set', 'user', 'src', 'common', 'execute']
13054160	IMPALA	crash	impala unresponsive cause outage reporting system impalad log error follow noformat time log level source log message error stderr log file error channel send status sender time wait receiver fragment instance error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status sender time wait receiver fragment instance error channel send status sender time wait receiver fragment instance error channel send status sender time wait receiver fragment instance error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status open transport reporting engine prod connect fail connection time error channel send status sender time wait receiver fragment instance noformat	['crash', 'hang']	2	1	Resolved	4	['time', 'fragment', 'hdfs', 'impalad', 'log', 'follow', 'include', 'add', 'src', 'int']
13052750	IMPALA	handle llama expansion allocate time	impala expansion request llama end time resourcebroker llama know timeout fulfill request later fulfil impala later notify impala log message request time fulfil problem resource allocate reservation account impala llama think resource impala case cause problem lead query fail thread manager oversubscribed repeatedly send expansion request vcore continue time eventually expansion request fulfil thread manager actually know send expansion request thing consider impala attempt account resource request time case work fine vcore expansion thread make request time likely want vcore later send expansion request problem work memory mem tracker need memory long need spill bad fail query minimum buffer acquire add mechanism llama release expansion resource possible possible release entire reservation add mechanism llama timeout occur llama llama charge reservation resource	['llama', 'resource-management']	2	1	Resolved	4	['time', 'fragment', 'hdfs', 'impalad', 'log', 'follow', 'include', 'add', 'src', 'int']
13250314	IMPALA	fail processor capability	noformat protocol beeswax true text pyt fail past build take add description error message metaexception capability create acid table stacktrace jenkin workspace impala cdpd master exhaustive release repos impala test common jenkin workspace impala cdpd master exhaustive release repos impala test common jenkin workspace impala cdpd master exhaustive release repos impala test common jenkin workspace impala cdpd master exhaustive release repos impala shell gen jenkin workspace impala cdpd master exhaustive release repos impala shell gen raise metaexception capability create acid table standard error set execute use functional info mainthread start query set set set set set set true set set noformat	['broken-build']	1	1	Resolved	1	['set', 'jenkin', 'execute', 'time', 'service', 'false', 'kudu', 'log', 'return', 'result']
13430668	IMPALA	expose setting user	impala private static final value lock retry wait noformat number retrie acquire hms acid lock private static final int time interval retrie acquire hms acid lock private static final int noformat case sense value tunable invoke acquirelock place invoke easy access query option tunable catalogd probably need extend tdroptableorviewparams tddlexecrequ	['ramp-up']	3	1	Resolved	4	['time', 'fragment', 'hdfs', 'impalad', 'log', 'follow', 'include', 'add', 'src', 'int']
13173007	IMPALA	fail assert	assign give recently statestore relate change feel free reassign noformat statestore statestore statestore raise assert false false false false false false traceback recent file jenkin workspace impala asf master core local repos impala test statestore line updatestate response args file jenkin workspace impala asf master core local repos impala test statestore line assert noformat	['broken-build']	2	1	Resolved	16	['false', 'column', 'kudu', 'common', 'partition', 'add', 'like', 'find', 'need', 'memory']
13308283	IMPALA	fail insert datum hive	saw test fail code acid negative vector common result user common result user user common execute common jenkin workspace impala core repos impala infra python env lib site package impala raise operationalerror error compile statement failed execution error return code teztask endpoint configuration wrong detail code log look like query fail bad configuration code info background pool common logutil thread context registration info background pool reexec reexecdriver execution query info background pool lockmgr dbtxnmanager set lock request transaction queryid info background pool lockmgr dblockmanager request queryid level table dbname tablename acid operationtype insert istransactional true isdynamicpartitionwrite false user jenkin hostname impala agentinfo info background pool lockmgr dblockmanager response queryid state acquired info background pool driver execute insert acid value info background pool driver query info background pool driver total job info background pool driver launch job info background pool driver start task mapred serial mode error background pool operation operation error run hive query hivesqlexception error compile statement failed execution error return code teztask endpoint configuration wrong detail method cause connectexception endpoint configuration wrong detail source source yarn source source yarn yarn cause connectexception connection refuse method source yarn source source yarn yarn code upload log file	['broken-build']	2	1	Resolved	6	['jenkin', 'join', 'user', 'return', 'result', 'common', 'set', 'limit', 'int', 'row']
13081927	IMPALA	race fragment instance teardown lead use free	race query cancel client try fetch result time follow loop provoke use free detect asan noformat test exhaustive noformat run follow change noformat def vector def vector multipli noformat logging produce asan noformat log file create run machine desktop log line format threadid file line msg stderr log file addresssanitizer heap use free address read size thread const impala toolchain lib gcc unknown linux bit end impala toolchain lib gcc unknown linux bit src runtime mem src runtime runtime int bool src exec plan root int bool src runtime src service client request src service client request const bool int src service impala beeswax const bool int src service impala beeswax void generate source gen cpp const int void generate source gen cpp const int void generate source gen cpp void impala toolchain include thrift build debug service build debug service src rpc thrift const impala toolchain include boost bind void operator int impala toolchain include boost bind operator impala toolchain include boost bind const impala toolchain include boost function const const src util void operator void const const int impala toolchain include boost bind operator impala toolchain include boost bind build debug service eglibc mjixcm nptl clone eglibc mjixcm unix sysv linux clone locate byte inside byte region free thread operator jenkin workspace verify impala toolchain package build label package toolchain source llvm project compiler lib asan impala toolchain include boost src runtime runtime src runtime fragment instance src runtime fragment instance src runtime query const impala toolchain include boost function const const src util void operator void const const int impala toolchain include boost bind operator impala toolchain include boost bind build debug service previously allocate thread operator long jenkin workspace verify impala toolchain package build label package toolchain source llvm project compiler lib asan src runtime runtime const const src runtime runtime src runtime fragment instance src runtime fragment instance src runtime query const impala toolchain include boost function const const src util void operator void const const int impala toolchain include boost bind operator impala toolchain include boost bind build debug service noformat	['crash']	2	1	Resolved	8	['src', 'include', 'operator', 'runtime', 'service', 'function', 'fragment', 'int', 'plan', 'crash']
13054111	IMPALA	stress test codegened spilling join return incorrect result	stress test start report query return incorrect result case rate small ten query symptom lot like try provide information include bug example build console log contain fail query noformat process traceback recent file lib multiprocessing line bootstrap file lib multiprocessing line run file test stress line exception result hash mismatch expect get query select partsupp like medium select supplier like group order desc info crash info crash detect noformat save artifact jenkins job correspond query greppe result directory contain query result filename query grab log query profile cluster impala desktop directory bug run small script dev user homedir query profile incorrect query profile noformat operator hosts avg time max time rows est rows peak mem est peak mem detail merging exchange unpartitioned sort aggregate finalize aggregate exchange aggregate streaming hash join null aware left anti join exchange broadcast scan hdfs hash join inner join broadcast exchange broadcast scan hdfs scan hdfs noformat compare profile query return correct result run run query noformat operator hosts avg time max time rows est rows peak mem est peak mem detail merging exchange unpartitioned sort aggregate finalize aggregate exchange aggregate streaming hash join null aware left anti join exchange broadcast scan hdfs hash join inner join broadcast exchange broadcast scan hdfs scan hdfs noformat follow list query ids report have hash mismatch noformat noformat interesting note failure query fail query query noformat select revenue customer order lineitem nation group order revenue desc limit noformat note start april test framework fail job file change bring attention crash happen yesterday job think need look appropriate directory impala desktop	['correctness', 'stress']	1	1	Resolved	14	['user', 'insert', 'datum', 'result', 'create', 'return', 'join', 'hdfs', 'time', 'need']
13185862	IMPALA	incorrect null handling introduce	report issue endpoint reproduction noformat create table int float double string insert table value abc def null null null null noformat jdbc client try hive jdbc client noformat select null def noformat bug handling null conversion function specifically incremente	['correctness']	1	1	Resolved	2	['null', 'int', 'add', 'default', 'time', 'true', 'value', 'log', 'string', 'partition']
13055368	IMPALA	hit dcheck sorter spill query scratch limit	hit dcheck run follow query test minicluster code set set select order code code check fail leak memory fragment codegen check failure stack trace unknown pick jdwp transport suspend write minidump tarmstrong impala incubator impala log cluster minidump code affect debug build release build memory eventually clean	['crash', 'resource-management']	1	1	Resolved	10	['limit', 'memory', 'fragment', 'join', 'log', 'set', 'user', 'src', 'common', 'execute']
13053892	IMPALA	handle pin failure correctly	prepareforread allow caller use different mode mode report pin failure code write assume reservation result hit dcheck go strange code path code bool null reserve block false return code	['resource-management']	2	1	Resolved	6	['jenkin', 'join', 'user', 'return', 'result', 'common', 'set', 'limit', 'int', 'row']
13157270	IMPALA	fail memory limit exceed	code java error message common result query user user common return user user common execute return user user beeswax execute handle user user beeswax beeswax raise abort impalabeeswaxexception impalabeeswaxexception query abort memory limit exceed fail allocate byte decompressed datum allocate exceed limit error occur backend fragment memory leave process limit memory leave query limit fragment runtime filter bank exprs exprs hash join builder hash join builder exprs krpcdeferredrpc krpcdeferredrpc krpcdatastreamsender fragment runtime filter bank exprs krpcdatastreamsender krpcdatastreamsender exprs fragment krpcdatastreamsender memory limit exceed fail allocate byte decompressed datum allocate exceed limit error occur backend fragment memory leave process limit memory leave query limit fragment runtime filter bank exprs exprs hash join builder hash join builder exprs krpcdeferredrpc krpcdeferredrpc krpcdatastreamsender fragment runtime filter bank exprs krpcdatastreamsender krpcdatastreamsender exprs fragment krpcdatastreamsender stacktrace common result query user user common return user user common execute return user user beeswax execute handle user user beeswax beeswax raise abort impalabeeswaxexception impalabeeswaxexception query abort memory limit exceed fail allocate byte decompressed datum allocate exceed limit error occur backend fragment memory leave process limit memory leave query limit fragment runtime filter bank exprs exprs hash join builder hash join builder exprs krpcdeferredrpc krpcdeferredrpc krpcdatastreamsender fragment runtime filter bank exprs krpcdatastreamsender krpcdatastreamsender exprs fragment krpcdatastreamsender memory limit exceed fail allocate byte decompressed datum allocate exceed limit error occur backend fragment memory leave process limit memory leave query limit fragment runtime filter bank exprs exprs hash join builder hash join builder exprs krpcdeferredrpc krpcdeferredrpc krpcdatastreamsender fragment runtime filter bank exprs krpcdatastreamsender krpcdatastreamsender exprs fragment krpcdatastreamsender code	['build-failure']	2	1	Resolved	10	['limit', 'memory', 'fragment', 'join', 'log', 'set', 'user', 'src', 'common', 'execute']
13054389	IMPALA	expose kudu client timeout set conservative value	observe timeout create kudu table set conservative timeout expose way set timeout case issue occur evaluate timeout place	['kudu']	2	3	Resolved	9	['set', 'kudu', 'thread', 'impalad', 'execute', 'scan', 'failure', 'crash', 'log', 'cause']
13053457	IMPALA	admission control estimate memory available backend single node plan	admission control estimate query total memory available backend single node plan code void const vector metric null code code const const getperhostmemoryestimate assume total cluster memory fit return code code status string const const const queryschedule schedule bool const schedule getclustermemoryestimate code especially large cluster cause memory estimation far trivial query stat	['resource-management']	3	1	Resolved	3	['string', 'impalad', 'datum', 'memory', 'handle', 'int', 'row', 'join', 'cause', 'column']
13173345	IMPALA	error error swallow	fail noformat fail true true text failures true true text python ubuntu impala python env bin python udf error vector common common assertionerror unexpected exception string expect prepare error find actual impalabeeswaxexception query abort cancel capture stderr setup noformat dig log query trigger failure appear error test intend fault show coordinator noformat execstate query host executing error status cancel noformat particular test aim trigger failure scalar expr evaluator clone noformat prepare function fail cloned evaluator exercise detect caller cloned evaluator insert error functioncontext case void context scope scope state state state set thread local state differentiate cloned evaluator state nullptr prepare error noformat reason actual failure propagate instead cancellation status propagate instead stare code hdfsscannode immediately clear race reference follow expected error message noformat execstate query host executing error status prepare error noformat	['broken-build']	2	1	Resolved	5	['datum', 'limit', 'create', 'follow', 'hdfs', 'true', 'failure', 'false', 'impalad', 'kudu']
13092763	IMPALA	fail remote error service unavailable soft memory limit exceed	noformat vector common result query user user common return user user common execute return user user beeswax execute handle user user beeswax beeswax raise abort impalabeeswaxexception impalabeeswaxexception query abort kudu report error time fail write batch op tablet fail write server server available pass deadline remote error service unavailable soft memory limit exceed capacity key present kudu table similar error kudu table time fail write batch op tablet fail write server server available pass deadline remote error service unavailable soft memory limit exceed capacity similar noformat look assign kudu necessary	['broken-build', 'kudu']	1	1	Resolved	11	['execute', 'user', 'set', 'value', 'common', 'return', 'false', 'handle', 'jenkin', 'create']
13172300	IMPALA	build fail	recent change build start fail noformat jenkin workspace impala asf master exhaustive repos impala src kudu util net member function jenkin workspace impala asf master exhaustive repos impala src kudu util net error declare scope src kudu util cmakefiles net error wait unfinished job noformat	['broken-build']	1	1	Resolved	8	['src', 'include', 'operator', 'runtime', 'service', 'function', 'fragment', 'int', 'plan', 'crash']
13477408	IMPALA	iceberg test flaky	stacktrace noformat common execute return user user beeswax execute handle user user beeswax handle user user beeswax handle beeswax raise impalabeeswaxexception impalabeeswaxexception inner exception message analysisexception tableloadingexception error open iceberg table cause tableloadingexception error open iceberg table cause inconsistentmetadatafetchexception catalog object table table change version access noformat error detect self event correctly icebergtable gets update catalogd	['broken-build', 'impala-iceberg']	3	1	Resolved	11	['execute', 'user', 'set', 'value', 'common', 'return', 'false', 'handle', 'jenkin', 'create']
13054301	IMPALA	build fail compilation issue	problem happen release build code toolchain build downloading extract dependency toolchain bootstrap complete setup toolchain link flag jenkin workspace impala umbrella build test impala toolchain datum jenkin workspace impala umbrella build test impala toolchain setup toolchain link flag jenkin workspace impala umbrella build test impala toolchain datum jenkin workspace impala umbrella build test impala toolchain compiler identification gnu cxx compiler identification gnu check work compiler jenkin workspace impala umbrella build test impala toolchain bin gcc check work compiler jenkin workspace impala umbrella build test impala toolchain bin gcc break cmake error share cmake module message compiler jenkin workspace impala umbrella build test impala toolchain bin gcc able compile simple test program fail following output change dir jenkin workspace impala umbrella build test repos impala cmakefiles cmaketmp run build bin gmake cmtrycompileexec fast bin gmake cmakefiles cmakefiles build enter directory jenkin workspace impala umbrella build test repos impala cmakefiles cmaketmp bin cmake jenkin workspace impala umbrella build test repos impala cmakefiles cmaketmp cmakefiles building object cmakefiles jenkin workspace impala umbrella build test impala toolchain bin gcc cmakefiles jenkin workspace impala umbrella build test repos impala cmakefiles cmaketmp link executable cmtrycompileexec bin cmake cmakefiles jenkin workspace impala umbrella build test impala toolchain bin gcc cmakefiles cmtrycompileexec bin find error return exit status leave directory jenkin workspace impala umbrella build test repos impala cmakefiles cmaketmp cmtrycompileexec error gmake cmtrycompileexec fast error cmake able correctly generate project stack recent project code	['broken-build']	1	1	Resolved	6	['jenkin', 'join', 'user', 'return', 'result', 'common', 'set', 'limit', 'int', 'row']
13053891	IMPALA	artifact collect fail jenkins job build	follow job fail artifact collect particular useful datum loading log build fail	['broken-build']	4	1	Resolved	5	['datum', 'limit', 'create', 'follow', 'hdfs', 'true', 'failure', 'false', 'impalad', 'kudu']
