id	project_name	assignee_id	processed_title	processed_description	processed_labels	priority_id	type_id	status_name
12693358	CASSANDRA	6295	droppable tombstone remove lcs table despite	jmx show lcs table droppable tombstone ratio increase currently compaction fall ootb set feature expect attach screen shoot jmx table description create table timeuuid int type text text map timestamp pay boolean map value map primary key type class leveledcompactionstrategy	['qa-resolved']	10002	1	Resolved
13309380	CASSANDRA	6295	add bytebuddy support jvm dtest	old python dtest support byteman horrible work well add support jvm dtest	['pull-request-available']	10002	4	Resolved
12963227	CASSANDRA	6295	dt failure	test originally wait recently remove require annotation commit sure fail commit fail cassci build	['dtest']	10002	4	Resolved
13019612	CASSANDRA	6295	dt failure	example failure noformat error message float object attribute begin capture log end capture log vmax error vmin vmax value max args float object attribute begin capture log end capture log noformat	['dtest', 'test-failure']	10002	1	Resolved
13265329	CASSANDRA	6295	use multiple datum directory jvm dtest	default datum directory run jvm dtest	['pull-request-available']	10002	4	Resolved
12765749	CASSANDRA	6295	assertionerror activate leveled compaction	upgrade cassandra version experience problem setting combination leveled compaction strategy order prevent tombstone threshold warning activate setting specific table upgrade time observe new error log file code info compact cassandra datum system system datum cassandra datum system system cassandra datum system system sstablereader cassandra datum system system error exception thread assertionerror cassandra datum tmplink code obviously error abort compaction time number pende compaction high node course turn negative impact metric revert setting restart node compaction finish pende compaction work	['lcs']	10002	1	Resolved
12970593	CASSANDRA	6295	repair fail way run repair	test disable gossip run repair time quote warn rmi tcp stop gossip operator request info rmi tcp announcing shutdown info rmi tcp node state jump shutdown info handshaking version info handshaking version info start repair command repair keyspace repair option parallelism parallel primary range false incremental true job thread columnfamilies datacenter host range info start repair command repair keyspace stresscql repair option parallelism parallel primary range false incremental true job thread columnfamilies datacenter host range info start repair command repair keyspace repair option parallelism parallel primary range false incremental true job thread columnfamilies datacenter host range quote end fail quote info servergroup stdout start repair command repair keyspace repair option parallelism parallel primary range false incremental true job thread columnfamilies datacenter host range positive reply endpoint list failed null quote subsequent call repair node fail quote error start multiple repair session sstable error fail create merkle tree repair quote	['fallout']	10002	1	Resolved
12965715	CASSANDRA	6295	incremental repair fail	produce see incremental repair fail error create multiple repair session overlap sstable happen following setup node datacenter vnode enable leveled compaction relevant table stcs instead hit issue slightly relate case opscenter repair service run repair sequentially let know information provide	['lcs']	10002	1	Resolved
12665490	CASSANDRA	6295	improve way pick compaction candidate	improve way pick compaction candidate level lcs common way compaction repair exploit fact stream sstable narrow range node ring similar sstable range distribution theory able concurrent compaction involve partition bucket define sstable sstable busy compaction need heuristic select candidate bucket old way sstable span sstable	['compaction', 'lcs']	10002	4	Resolved
13019606	CASSANDRA	6295	testall failure compression	example failure noformat error message memory free stacktrace assertionfailederror memory free standard output warn run true dangerous warn run true dangerous warn run true dangerous warn run true dangerous warn run true dangerous warn truncate char dangerous warn run true dangerous warn run true dangerous warn run true dangerous warn run true dangerous warn run true dangerous noformat	['test-failure']	10002	4	Resolved
12750639	CASSANDRA	6295	compaction stop completely runtimeexception compactionexecutor	cluster recover overload write workaround prevent stcs fallback kill cluster observe exception like code error line exception thread runtimeexception write key current key write data myks mytable myks mytable tmp code node completely stop compaction end state like code nodetool compactionstat pende task compaction type keyspace table complete total unit progress active compaction remain time code node recover restart start compaction get exception like	['lcs']	10002	1	Resolved
13014242	CASSANDRA	6295	testall failure compression	example failure code error message minor compaction trigger stacktrace assertionfailederror minor compaction trigger code related failure	['test-failure']	10002	1	Resolved
12751061	CASSANDRA	6295	cql spec need update datetieredcompactionstrategy	create table section cql specification date late datetieredcompactionstrategy add need cover option like strategy	['dtcs']	10003	3	Resolved
12707312	CASSANDRA	6295	dtest fail	look like fundamentally wrong dt look like noformat export export true nosetest info ignore file match testsstablegenerationandloade cluster ccm directory dtest sjdykb testsstablegenerationandloade cluster ccm directory dtest grtcgb create keyspace sleep propagation total end testsstablegenerationandloade cluster ccm directory dtest xneocv testing sstableloader deflate deflate create keyspace insert make copy sstable wipe datum restart cluster create keyspace column family call sstableloader sstable stream progress total avg sstable stream progress total avg datum fail testsstablegenerationandloade cluster ccm directory testing sstableloader deflate create keyspace insert make copy sstable wipe datum restart cluster create keyspace column family call sstableloader sstable stream progress total avg sstable stream progress total avg datum fail testsstablegenerationandloade cluster ccm directory dtest testing sstableloader deflate snappy create keyspace insert make copy sstable wipe datum restart cluster create keyspace column family call sstableloader sstable stream progress total avg sstable stream progress total avg datum fail testsstablegenerationandloade cluster ccm directory dt asoepn testing sstableloader deflate create keyspace insert make copy sstable wipe datum restart cluster create keyspace column family call sstableloader sstable stream progress total avg sstable stream progress total avg datum fail testsstablegenerationandloade cluster ccm directory dt testing sstableloader create keyspace insert make copy sstable wipe datum restart cluster create keyspace column family call sstableloader sstable stream progress total avg sstable stream progress total avg datum fail testsstablegenerationandloade cluster ccm directory dtest ttuqqg testing sstableloader snappy create keyspace insert make copy sstable wipe datum restart cluster create keyspace column family call sstableloader sstable stream progress total avg sstable stream progress total avg datum fail testsstablegenerationandloade cluster ccm directory dtest testing sstableloader snappy deflate create keyspace insert make copy sstable wipe datum restart cluster create keyspace column family call sstableloader sstable stream progress total avg sstable stream progress total avg datum fail testsstablegenerationandloade cluster ccm directory dtest testing sstableloader snappy create keyspace insert make copy sstable wipe datum restart cluster create keyspace column family call sstableloader sstable stream progress total avg sstable stream progress total avg datum fail testsstablegenerationandloade cluster ccm directory dtest jtmbkg testing sstableloader snappy snappy create keyspace insert make copy sstable wipe datum restart cluster create keyspace column family call sstableloader sstable stream progress total avg sstable stream progress total avg datum fail fail testsstablegenerationandloading traceback recent file mshuler git cassandra dt line deflate file mshuler git cassandra dt line file mshuler git cassandra dt line col assertionerror col fail testsstablegenerationandloading traceback recent file mshuler git cassandra dt line file mshuler git cassandra dt line file mshuler git cassandra dt line col assertionerror col fail testsstablegenerationandloading traceback recent file mshuler git cassandra dt line snappy file mshuler git cassandra dt line file mshuler git cassandra dt line col assertionerror col fail testsstablegenerationandloading traceback recent file mshuler git cassandra dt line deflate file mshuler git cassandra dt line file mshuler git cassandra dt line col assertionerror col fail testsstablegenerationandloading traceback recent file mshuler git cassandra dt line file mshuler git cassandra dt line file mshuler git cassandra dt line col assertionerror col fail testsstablegenerationandloading traceback recent file mshuler git cassandra dt line snappy file mshuler git cassandra dt line file mshuler git cassandra dt line col assertionerror col fail testsstablegenerationandloading traceback recent file mshuler git cassandra dt line deflate file mshuler git cassandra dt line file mshuler git cassandra dt line col assertionerror col fail testsstablegenerationandloading traceback recent file mshuler git cassandra dt line file mshuler git cassandra dt line file mshuler git cassandra dt line col assertionerror col fail testsstablegenerationandloading traceback recent file mshuler git cassandra dt line snappy file mshuler git cassandra dt line file mshuler git cassandra dt line col assertionerror col ran test fail noformat look like noformat export export true nosetest info ignore file match testsstablegenerationandloade cluster ccm directory dtest gpkstl error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error testsstablegenerationandloade cluster ccm directory dt error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error testsstablegenerationandloade cluster ccm directory dt testing sstableloader deflate deflate error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error testsstablegenerationandloade cluster ccm directory dtest testing sstableloader deflate error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error testsstablegenerationandloade cluster ccm directory testing sstableloader deflate snappy error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error testsstablegenerationandloade cluster ccm directory dtest testing sstableloader deflate error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error testsstablegenerationandloade cluster ccm directory dt testing sstableloader error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error testsstablegenerationandloade cluster ccm directory dt testing sstableloader snappy error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error testsstablegenerationandloade cluster ccm directory dt testing sstableloader snappy deflate error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error testsstablegenerationandloade cluster ccm directory dt testing sstableloader snappy error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error testsstablegenerationandloade cluster ccm directory dtest testing sstableloader snappy snappy error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error runtimeexception executionexception assertionerror error error error error error error error error error error cause executionexception assertionerror error error error error error cause assertionerror error error error error error error error error error error error error error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line deflate file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line snappy file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line deflate file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line snappy file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line deflate file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start error testsstablegenerationandloading traceback recent file mshuler git cassandra dt line snappy file mshuler git cassandra dt line file mshuler git ccm ccmlib line start raise start nodeerror error start ran test failed noformat ccm log noformat info main hostname info main loading setting dtest test conf info main node allowallauthenticator authorizer allowallauthorizer false true test dtest test commitlog periodic true null false dtest test data stop simplesnitch dtest test flush true false null false null partitioner false noscheduler true sync dtest test simpleseedprovider false true true false info main diskaccessmode auto determined mmap indexaccessmode mmap info main global memtable heap threshold enable info main global memtable heap threshold enable info main jvm vendor version java bit server info main heap size info main code cache non heap memory init commit max info main par eden space heap memory init commit max info main par survivor space heap memory init commit max info main cms old gen heap memory init commit max info main cms perm gen non heap memory init commit max info main classpath mshuler git cassandra build cobertura dtest test mshuler git cassandra build class mshuler git cassandra build class mshuler git cassandra lib mshuler git cassandra lib mshuler git cassandra lib commons mshuler git cassandra lib commons mshuler git cassandra lib commons mshuler git cassandra lib commons mshuler git cassandra lib compress mshuler git cassandra lib concurrentlinkedhashmap mshuler git cassandra lib mshuler git cassandra lib mshuler git cassandra lib high scale mshuler git cassandra lib jackson core mshuler git cassandra lib jackson mapper mshuler git cassandra lib mshuler git cassandra lib mshuler git cassandra lib mshuler git cassandra lib mshuler git cassandra lib mshuler git cassandra lib json mshuler git cassandra lib mshuler git cassandra lib logback mshuler git cassandra lib logback mshuler git cassandra lib mshuler git cassandra lib metric mshuler git cassandra lib netty mshuler git cassandra lib reporter mshuler git cassandra lib mshuler git cassandra lib mshuler git cassandra lib snappy mshuler git cassandra lib mshuler git cassandra lib super mshuler git cassandra lib thrift repository net sourceforge cobertura mshuler git cassandra lib warn main unable lock jvm memory enomem result jvm swap especially mmapped enable increase run cassandra root info main initialize key cache capacity mb info main initialize row cache capacity mb info main initialize counter cache capacity mb info main scheduling counter cache save second go save key info main initializing info main initialize info main initialize info main initialize info main initializing info main initializing info main initialize info main initializing info main initializing info main initializing info main initializing system nodeidinfo info main initialize info main initialize info main initializing info main initializing system indexinfo info main initialize info main initialize info main detect schema definition local storage info main create keyspace column family help create cqlsh info main enqueue flush local heap heap info writing memtable serialize byte op heap limit info complete flush dtest test flush system system local byte commitlog position info main commitlog file find skip replay info main cassandra version snapshot info main thrift api version info main cql support version default info main initialize index summary manager memory pool size resize interval minute info main loading persist ring state info main saved token find configuration value info main create new keyspace strategyclass simplestrategy cfname session cftype standard comparator trace session bytestype keyvalidator uuidtype type uuidtype kind componentindex null indexname null indextype null duration type kind regular indexname null indextype null parameter type kind regular indexname null indextype null type timestamptype kind regular indexname null indextype null request type kind regular indexname null indextype null coordinator type inetaddresstype kind regular indexname null indextype class sizetieredcompactionstrategy populateiocacheonflush false event cfname event cftype standard comparator timeuuidtype bytestype keyvalidator uuidtype type uuidtype kind componentindex null indexname null indextype null source type inetaddresstype kind regular indexname null indextype null thread type kind regular indexname null indextype null activity type kind regular indexname null indextype null type kind regular indexname null indextype null type timeuuidtype kind indexname null indextype class sizetieredcompactionstrategy populateiocacheonflush false durablewrite true usertype info enqueue flush heap heap info writing memtable serialize byte op heap limit info complete flush dtest test flush system system byte commitlog position info enqueue flush heap heap info writing memtable serialized byte op heap limit info complete flush dtest test flush system system byte commitlog position info enqueue flush heap heap info writing memtable serialize byte op heap limit info complete flush dtest test flush system system byte commitlog position info load cfname session cftype standard comparator trace session bytestype keyvalidator uuidtype duration type kind regular indexname null indextype null type uuidtype kind componentindex null indexname null indextype null parameter type kind regular indexname null indextype null type timestamptype kind regular indexname null indextype null request type kind regular indexname null indextype null coordinator type inetaddresstype kind regular indexname null indextype class sizetieredcompactionstrategy populateiocacheonflush false info initializing info load cfname event cftype standard comparator timeuuidtype bytestype keyvalidator uuidtype type uuidtype kind componentindex null indexname null indextype null source type inetaddresstype kind regular indexname null indextype null thread type kind regular indexname null indextype null activity type kind regular indexname null indextype null type kind regular indexname null indextype null type timeuuidtype kind indexname null indextype class sizetieredcompactionstrategy populateiocacheonflush false info initializing error exception thread assertionerror null error main exception encounter startup runtimeexception executionexception assertionerror cause executionexception assertionerror common frame omit cause assertionerror null error storageserviceshutdownhook exception thread nullpointerexception null noformat	['qa-resolved']	10002	4	Resolved
12923645	CASSANDRA	6295	flap	flap flap cassci job run vnode	['dtest']	10002	7	Resolved
12751400	CASSANDRA	6295	overlap sstable	bug create overlap sstable code warn main line level overlap cause bug cassandra fact drop sstable node data directory send drop sstable run scrub row order sstable code manifest compaction exception code error line exception thread runtimeexception write key current key write code use leveledscanner compact back sstable scanner start sstable scanner	['lcs']	10002	1	Resolved
12712386	CASSANDRA	6295	sstablemetadata command print stuff	nice sstablemetadata command print stuff track like min max column name min max token file	['lhf']	10003	4	Resolved
13097635	CASSANDRA	6295	circleci fix collect xml file container exist	followup fix ant eclipse warning obviously work generate xml file push new fix collect xml file container test run	['ci']	10002	1	Resolved
12862261	CASSANDRA	6295	dtcs work old datum	operational task incredibly expensive long timespan datum dtcs default setting year datum old window cover day bootstrappe node vnode datum layout force cassandra compact sstable window probably cap big big window probably default sane base reasonably handle sstable node calculate big window allow	['dtcs']	10002	7	Resolved
12754861	CASSANDRA	6295	create tool give bunch sstable create decent sstable leveling	old version cassandra bootstrappe new node end ton file extremely painful lcs compact new leveling probably exploit fact non overlapping sstable offline bump sstable high level need perfect majority datum create overlaps suggestion create offline tool look range sstable cover try bump high possible leveling	['lcs']	10002	4	Resolved
13152896	CASSANDRA	6295	fix set min max compaction threshold lcs	able actually set max compaction option need remove option map validate	['lcs']	10002	1	Resolved
12755926	CASSANDRA	6295	leveledcompactionstrategy split large file datum directory compact	fall stcs lcs get sstable large sustained period heavy write result large imbalance datum volume jbod support eventually large file break sstable move high level lcs choose single volume write sstable create single compaction imbalance persist	['lcs']	10002	4	Resolved
12691271	CASSANDRA	6295	add flag disable stcs	initial discussion start closed rewrite comment stream boostrap cassandra place sstable end process end huge number sstable low level currently cassandra fall stcs number sstable reach reasonable level sure fall stcs good way handle particular situation read comment code aware good thing sstable result random insert lot sstable cover ring simply well option bootstrap situation look bit different loaded sstable small range tidy bit stcs ignore completely bit sstable cover ring instead small believe case let lcs job well option allow stcs mix way disable stcs fallback like test scenario practice bootstrap cassandra stream sstable thing assure sstable give level overlap stream different region different node overlap	['compaction', 'lcs', 'streaming']	10003	4	Resolved
12749501	CASSANDRA	6295	opening result early leveled compaction break	notify listener replace sstable sure track right instance problem open early finish compaction try add sstable manifest drop level overlap	['lcs']	10000	1	Resolved
12522905	CASSANDRA	6295	repair compare tree give range instead pair isolation	currently repair compare merkle tree pair isolation tree mean concretely node sync have range inconsitent consistent follow transfer fact fine know date transfer useless provide sync transfer improvement case node inconsistent improvement etc give situation node sync probably fairly common node die fair improvement transfer case use repair rebuild completely node dramatic improvement avoid rebuilded node time datum	['repair']	10003	4	Resolved
12823670	CASSANDRA	6295	disable single sstable tombstone compaction dtcs	probably disable tombstone compaction default dtcs reason user delete dtcs way rid datum ttl want trigger single sstable compaction sstable expire want drop thing fully expire	['dtcs']	10002	1	Resolved
12992973	CASSANDRA	6295	dt failure	example failure equal	['dtest']	10002	1	Resolved
13325867	CASSANDRA	6295	sure throw uncaught exception jvm dtest	assert throw uncaught exception run jvm dtest	['pull-request-available']	10002	4	Resolved
12840061	CASSANDRA	6295	dtcs configuration proposal handle consequence repair	document bring issue dtcs compact time series datum node cluster dtcs currently configure parameter make configuration fairly simple cause problem certain special case like recover flood small sstable repair operation suggest idea starting point discussion follow section contain description cassandra setup feeding process datum failure testing issue cause repair operation dtcs proposal dtcs configuration parameter attachment include support discussion separate section give explanation cassandra setup data model cluster compose node run cassandra replication factor read write consistency level data time series datum datum save row contain certain time span datum give metric day case row key contain information start time time span metrix column give offset beginning time span column time stamp set correspond time stamp add timestamp row key offset actual time stamp datum point data model analog kairosdb implementation average sampling rate second vary significantly metric metric metric feed cassandra set day objective sstable file manageable size ttl use test procedure failure test data dump cassandra day datum dumping stop dtcs change finish compaction datum dump fake timestamp column time stamp set datum write cassandra node take new datum dump early datum cover couple hour worth datum fake time stamp dumping stop node keep hour node take nodetool repair apply node consequence repair operation lead massive new sstable far history new sstables cover similar time span file create dtcs shutdown node able compact small file increase allow compaction handle file practical case time window increase large generate file huge desirable compaction combine large file bunch small file phase effective generate large file lead disc space problem list time graph later document improvement proposal dtcs configuration list desire property configuration current parameter mention available initial window size currently similar size window bucketing currently multiplier window size increase currently like independent parameter actually control rate fast window size increase maximum length time window inside file assign certain bucket currently define mean expansion time window length restrict limit reach window size way history week maximum horizon sstable candidate bucket currently maximum file size sstable allow set file compact possible currently prevent disk space situation optional strategy select interesting bucket minimum sstable time window candidate interesting bucket currently recent window able set value independently allow effort area large small file compact instead new file optionally criterion interesting bucket set select window file compact inside bucket file limit compaction select small file instead huge file bunch small file set parameter allow recover repair operation produce large small sstable maximum length time window compaction compact sstable size reasonable range allow extend horizon far history combine small file instead combine huge file small file disk efficient addition previous advantage parameter allow dumping datum history new metric assign correct timestamp column fake time stamp proper compaction new exist sstable expire reasonable size sstable ttl compaction intermittently execute far history case new datum fed ttl calculate dynamically note able absolute time stamp column expiry time beneficial datum dump history case datum legacy system cassandra faked time stamp like datum certain time period currently absolute time stamp calculate cassandra system time give ttl ttl calculate dynamically base current time desire expiry moment make thing complex interesting question duplicate sstable file create duplication problem produce datum dump follow spec metric day datum row year datum decrease small sstables create create compact node take day datum dump early datum nodetool repair execute node duplicate check step duplicate nodetool repair execute node duplicate generate attachment time graph content sstable different phase test run fields time graph follow order number sstable file minimum column timestamp sstable file timespan representation graphically maximum column time stamp sstable size sstable megabyte time graph dump day datum let compaction run error behavior time graph take node dump couple hour mode data time graph repair operation finish compaction compaction naturally handle file inside range large small file cover pretty area original sstables trend sstable count function time node vertical line clear database dump day worth data stop dumping let compaction run take node figure dump hour new datum early datum start repair operation repair operation finish nodetool status print repair operation nodetool status trace compaction log file parse demonstrate creation new small sstable combination large file bunch small one time range able reach case day hierarchy file show file flushed file find line line represent flushed sstable sstable create dtcs flushed file timestamp indicate time period file represent compacted file mark timestamp represent moment compaction wall clock time stamp fake write database size file field field number parenthesis show level file level file mark predecessor find disk sstable create repair operation mention log file handle phantom file existence file conclude predecessor list compact sstable mark timestamp file portion show compaction hierarchy small file originate repair operation default value step tiny file compact file	['compaction', 'dtcs']	10002	4	Resolved
12632213	CASSANDRA	6295	improve leveledscanner work estimation		['compaction', 'lcs']	10002	4	Resolved
12928084	CASSANDRA	6295	fail trunk	code fail testdiskbalance traceback recent file aboudreault git cstar cassandra dt line file aboudreault git cstar cassandra dt line file aboudreault git cstar cassandra dt line assert vmin vmax error vmin vmax value max error args assertionerror value max begin capture log end capture log ran test fail code	['dtest']	10002	1	Resolved
13108030	CASSANDRA	6295	infinite compaction sstable jbod	recently upgrade see cassandra loop infinitely compact datum attach log compact table create new sstable immediately recompact note insert moment flush happen table memtable switch count change theory think compaction candidate different disk run nodetool relocatesstable nodetool compact try compact compaction result exact sstable disk key split datum disk pretty node right consume cpu multiple table	['jbod-aware-compaction']	10002	1	Resolved
12748313	CASSANDRA	6295	stop node compaction write file stay	leveled compaction generally create file compaction leave one write file close open reader remove marker mean ongoing compaction leave result file restart note stop e compaction cause exception make abort sstablerewriter remove file guess fix marker file actually compaction	['triaged']	10002	1	Resolved
12705654	CASSANDRA	6295	upgradesstable maintain level exist sstable	initially run issue dse dse upgrade able reproduce test upgrade beta problem exist late code basically upgrade new version run nodetool upgradesstable table lcs non sstable change upgrade sstable word maintain level compaction problem get thousand non sstable upgrade file show push system stcs start build huge table user budget free space example recommend guideline budget free space lcs use stcs effect run space	['lcs']	10002	1	Resolved
12824437	CASSANDRA	6295	datetieredcompactionstrategy set wrong msxsstableage value resolution milliseconds	try set minutes hour day turn maxsstableage set wrong value code code public option string optionvalue timeunit timestampresolution optionvalue null optionvalue double fractionalday optionvalue null maxsstableage timeunit day code maxsstableage set value unit following setting following routine expect maxsstableage millisecond static iterable sstable long maxsstableage long	['dtcs']	10002	1	Resolved
12945616	CASSANDRA	6295	dt failure	example failure fail cassci build look likely test issue need relax assertion bit noformat value max noformat flaky flap week	['dtest']	10002	4	Resolved
12823744	CASSANDRA	6295	max sstable size leveled manifest int create large sstable overflow break lcs	nodetool compactionstat pende task negative number pende task node look like real number pende task example real pending task	['lcs']	10002	1	Resolved
12832787	CASSANDRA	6295	sstable leak stress repair	dtest fail intermittently sstable leak test logic lead error create node cluster insert record stress run flush node run repair single node leak detect different node repair run failing test mambocab cassandra dt blob squash relevant error log error entire node cluster log repair run leak find bisect think ball roll case know look	['stress']	10002	1	Resolved
12767650	CASSANDRA	6295	sstablesplit fail randomly data component miss	experience issue relate sstablesplit like understand wrong issue split process process fail randomly follow exception code error error threadpoolexecutor assertionerror data component miss datum system system code attach file process stop exception see dataset grow indefinitely number sstable able reproduce issue single sstablesplit command specify file glob matching reproduce bug multiple sstablesplit file time way ccm test case file reproduce bug download file include late branch binary extract inside use case directory download dataset sure thing place work directory time run setup run test time run setup reset dataset initial state run test run test time experience able run	['qa-resolved']	10002	1	Resolved
12999380	CASSANDRA	6295	lcs single sstable level handle inefficiently	late trunk august probably go run experiment leveledcompactionstrategy notice inefficiency test datum generate cassandra stress default parameter imagine consist ton newly insert partition merge compaction probably bad kind workload lcs detail later scenario ignore corner case let assume want handle scenario efficiently compaction test scrub pattern match compacted summary long individual compaction take byte process search pattern like following noformat grep noformat interestingly notice lot finished compaction mark have sstable involve workload mention single sstable compaction actually consist majority compaction show efficiency affect overall compaction throughput bit noformat trunk grep trunk grep grep sstable noformat look code appear way directly edit level particular sstable like following code targetlevel code exact sum time spend single sstable compaction total data size find compaction need spend metadata change instead second achieve saving total compaction time compare read single sstable old level write single sstable new level difference think approach new sstable file sequence number old break assumption code have read write have bear overhead clean old file create new file create churn heap file buffer benefit outweigh inconvenience argue jira belong lhf available mention paragraph go address kind new partition workload ignore corner case basically main use case lcs need frequently merge partition optimize read eliminate tombstone expire datum soon lcs perfectly happy efficiently perform partition merge tombstone elimination long time soon node bit unhealthy reason bad disk miss bunch mutation need repair user choose ingest way datum usually take exceed capability god forbid dba choose run offline sstablelevelreset handle kind new partition lot sstable scenario sstable finally get leveled likely lot single sstable compaction situation jira intend address actually think kind single sstable level efficient help new partition scenario help general time big backlog sstable flush excessive repair streaming vnode situation default trigger end get bunch big sstable stcs time level big sstable likely overlap add compaction session overlapped sstable big sstable go round stcs compaction partition merge need fragment partition disperse small sstable early stcs round end have big sstable generate stcs opportunity partition merge happen scenario similar datum consist ton newly insert partition merge compaction mention early	['compaction', 'lcs', 'performance']	10002	4	Resolved
12758861	CASSANDRA	6295	add option set fractional day dtcs	day unit dtcs add option set second	['doc-impacting', 'dtcs']	10002	1	Resolved
12939988	CASSANDRA	6295	parallel cleanup lead disk space exhaustion	cleanup thing run parallel multiple sstable report irc lead disk space exhaustion multiple sstable entirely rewrite time particularly problematic cleanup frequently run cluster expand low disk space familiar perform free disk space check sound like improvement good reduce concurrency cleanup operation free disk space support	['doc-impacting']	10002	4	Resolved
13021172	CASSANDRA	6295	increase error margin splittertest	splittertest randomized test generate random token split range equal part random big vnode right want split make split unbalanced bump error margin bit avoid false positive	['lhf']	10002	1	Resolved
